"","Time","scenario","summary_stat","cumulative_vent","number"
"546",2020-11-01,"B","Median",111.688466925607,0
"547",2020-11-02,"B","Median",104.276588347523,0
"548",2020-11-03,"B","Median",97.4893074510473,0
"549",2020-11-04,"B","Median",92.5036850471218,0
"550",2020-11-05,"B","Median",86.7511252463172,0
"551",2020-11-06,"B","Median",81.3382249990238,0
"552",2020-11-07,"B","Median",75.9445803076783,0
"553",2020-11-08,"B","Median",70.6482821088334,0
"554",2020-11-09,"B","Median",66.0525232357834,0
"555",2020-11-10,"B","Median",62.2305254332289,0
"556",2020-11-11,"B","Median",57.9704561252236,0
"557",2020-11-12,"B","Median",54.5873267131154,0
"558",2020-11-13,"B","Median",51.1711894000598,0
"559",2020-11-14,"B","Median",48.3273927843894,0
"560",2020-11-15,"B","Median",45.1833437430234,0
"561",2020-11-16,"B","Median",42.4389141292001,0
"562",2020-11-17,"B","Median",39.4672080266937,0
"563",2020-11-18,"B","Median",36.9112551785309,0
"564",2020-11-19,"B","Median",34.6519723930851,0
"565",2020-11-20,"B","Median",32.6185373954004,0
"566",2020-11-21,"B","Median",30.772237646624,0
"567",2020-11-22,"B","Median",28.9723505976503,0
"568",2020-11-23,"B","Median",26.8561362312005,0
"569",2020-11-24,"B","Median",25.3732320973453,0
"570",2020-11-25,"B","Median",23.3102210504525,0
"571",2020-11-26,"B","Median",22.0280697181849,0
"572",2020-11-27,"B","Median",20.9278406087571,0
"573",2020-11-28,"B","Median",19.6549502748897,0
"574",2020-11-29,"B","Median",18.4163336227476,0
"575",2020-11-30,"B","Median",17.5436603681029,0
"576",2020-12-01,"B","Median",16.3604104283292,0
"577",2020-12-02,"B","Median",15.2324324608239,0
"578",2020-12-03,"B","Median",14.3598831844853,0
"579",2020-12-04,"B","Median",13.3656005613077,0
"580",2020-12-05,"B","Median",12.5456872295919,0
"581",2020-12-06,"B","Median",11.6331309753503,0
"582",2020-12-07,"B","Median",11.1011226164118,0
"583",2020-12-08,"B","Median",10.3442713038165,0
"584",2020-12-09,"B","Median",9.76793026937536,0
"585",2020-12-10,"B","Median",9.22366379061098,0
"586",2020-12-11,"B","Median",8.6182323318574,0
"587",2020-12-12,"B","Median",7.81704834376023,0
"588",2020-12-13,"B","Median",7.41088627543445,0
"589",2020-12-14,"B","Median",6.90887191742299,0
"590",2020-12-15,"B","Median",6.46056384003232,0
"591",2020-12-16,"B","Median",6.19495270723215,0
"592",2020-12-17,"B","Median",5.80273842868663,0
"593",2020-12-18,"B","Median",5.5327951032569,0
"594",2020-12-19,"B","Median",5.30721369153562,0
"595",2020-12-20,"B","Median",4.84522905460283,0
"596",2020-12-21,"B","Median",4.53959957231239,0
"597",2020-12-22,"B","Median",4.31261758749334,0
"598",2020-12-23,"B","Median",3.99824684646157,0
"599",2020-12-24,"B","Median",3.7129957679489,0
"600",2020-12-25,"B","Median",3.50198312079654,0
"601",2020-03-01,"C","Median",0,0
"602",2020-03-02,"C","Median",0,0
"603",2020-03-03,"C","Median",0.0262649164677804,0
"604",2020-03-04,"C","Median",0.0262649164677804,0
"605",2020-03-05,"C","Median",0.0262649164677804,0
"606",2020-03-06,"C","Median",0.0525298329355609,0
"607",2020-03-07,"C","Median",0.0962772668858588,0
"608",2020-03-08,"C","Median",0.0962772668858588,0
"609",2020-03-09,"C","Median",0.0962772668858588,0
"610",2020-03-10,"C","Median",0.122542183353639,0
"611",2020-03-11,"C","Median",0.166289617303937,0
"612",2020-03-12,"C","Median",0.166289617303937,0
"613",2020-03-13,"C","Median",0.166289617303937,0
"614",2020-03-14,"C","Median",0.166289617303937,0
"615",2020-03-15,"C","Median",0.210037051254235,0
"616",2020-03-16,"C","Median",0.204209545426729,0
"617",2020-03-17,"C","Median",0.370133192393485,0
"618",2020-03-18,"C","Median",0.378874451134744,0
"619",2020-03-19,"C","Median",0.553539356842759,0
"620",2020-03-20,"C","Median",0.585631779138045,0
"621",2020-03-21,"C","Median",0.65123506344493,0
"622",2020-03-22,"C","Median",0.67749997991271,0
"623",2020-03-23,"C","Median",0.89299856665727,0
"624",2020-03-24,"C","Median",0.926509428668868,0
"625",2020-03-25,"C","Median",0.992112712975753,0
"626",2020-03-26,"C","Median",1.17551887742503,0
"627",2020-03-27,"C","Median",1.17551887742503,0
"628",2020-03-28,"C","Median",1.21343880554782,0
"629",2020-03-29,"C","Median",1.24694966755942,0
"630",2020-03-30,"C","Median",1.25860467921443,0
"631",2020-03-31,"C","Median",1.26443218504193,0
"632",2020-04-01,"C","Median",1.27167813058575,0
"633",2020-04-02,"C","Median",1.2767964165551,0
"634",2020-04-03,"C","Median",1.28191470252445,0
"635",2020-04-04,"C","Median",1.29356971417946,0
"636",2020-04-05,"C","Median",1.33148964230226,0
"637",2020-04-06,"C","Median",1.48280338445624,0
"638",2020-04-07,"C","Median",1.51489580675153,0
"639",2020-04-08,"C","Median",1.52072331257904,0
"640",2020-04-09,"C","Median",1.55864324070183,0
"641",2020-04-10,"C","Median",1.59215410271343,0
"642",2020-04-11,"C","Median",1.60380911436844,0
"643",2020-04-12,"C","Median",1.6125503731097,0
"644",2020-04-13,"C","Median",1.61546412602345,0
"645",2020-04-14,"C","Median",1.62711913767846,0
"646",2020-04-15,"C","Median",1.62711913767846,0
"647",2020-04-16,"C","Median",1.63294664350597,0
"648",2020-04-17,"C","Median",1.60668172703819,0
"649",2020-04-18,"C","Median",1.61691829897689,0
"650",2020-04-19,"C","Median",1.59065338250911,0
"651",2020-04-20,"C","Median",1.60230839416412,0
"652",2020-04-21,"C","Median",1.57462503798002,0
"653",2020-04-22,"C","Median",1.58045254380753,0
"654",2020-04-23,"C","Median",1.58045254380753,0
"655",2020-04-24,"C","Median",1.58628004963504,0
"656",2020-04-25,"C","Median",1.59210755546254,0
"657",2020-04-26,"C","Median",1.59210755546254,0
"658",2020-04-27,"C","Median",1.61837247193032,0
"659",2020-04-28,"C","Median",1.61837247193032,0
"660",2020-04-29,"C","Median",1.63073670344349,0
"661",2020-04-30,"C","Median",1.66645209851069,0
"662",2020-05-01,"C","Median",1.67519335725194,0
"663",2020-05-02,"C","Median",1.70216749357788,0
"664",2020-05-03,"C","Median",1.72914162990382,0
"665",2020-05-04,"C","Median",1.91112935463678,0
"666",2020-05-05,"C","Median",1.9183753001806,0
"667",2020-05-06,"C","Median",1.95046772247588,0
"668",2020-05-07,"C","Median",1.98256014477117,0
"669",2020-05-08,"C","Median",1.98397858448748,0
"670",2020-05-09,"C","Median",2.01457569358533,0
"671",2020-05-10,"C","Median",2.22857896713244,0
"672",2020-05-11,"C","Median",2.28835474561182,0
"673",2020-05-12,"C","Median",2.49219832070137,0
"674",2020-05-13,"C","Median",2.55922004472457,0
"675",2020-05-14,"C","Median",2.62624176874777,0
"676",2020-05-15,"C","Median",2.85343650739134,0
"677",2020-05-16,"C","Median",3.06743978093846,0
"678",2020-05-17,"C","Median",3.16072642142944,0
"679",2020-05-18,"C","Median",3.40241305116065,0
"680",2020-05-19,"C","Median",3.64268124117555,0
"681",2020-05-20,"C","Median",3.90624158788191,0
"682",2020-05-21,"C","Median",4.01848819243428,0
"683",2020-05-22,"C","Median",4.28210754600321,0
"684",2020-05-23,"C","Median",4.54056747335878,0
"685",2020-05-24,"C","Median",4.78154488323184,0
"686",2020-05-25,"C","Median",4.986203789867,0
"687",2020-05-26,"C","Median",5.22437355851377,0
"688",2020-05-27,"C","Median",5.5273312799218,0
"689",2020-05-28,"C","Median",6.00644922023529,0
"690",2020-05-29,"C","Median",6.16533914503315,0
"691",2020-05-30,"C","Median",6.65823975657612,0
"692",2020-05-31,"C","Median",6.97718468226922,0
"693",2020-06-01,"C","Median",7.55909874853567,0
"694",2020-06-02,"C","Median",7.98947494723553,0
"695",2020-06-03,"C","Median",8.41254619352901,0
"696",2020-06-04,"C","Median",8.96159961077945,0
"697",2020-06-05,"C","Median",9.51285756108548,0
"698",2020-06-06,"C","Median",9.95058581701662,0
"699",2020-06-07,"C","Median",10.7290385059662,0
"700",2020-06-08,"C","Median",11.541652269923,0
"701",2020-06-09,"C","Median",12.196338692559,0
"702",2020-06-10,"C","Median",13.12171392417,0
"703",2020-06-11,"C","Median",13.925225313246,0
"704",2020-06-12,"C","Median",14.7457942426048,0
"705",2020-06-13,"C","Median",15.7637939996735,0
"706",2020-06-14,"C","Median",16.6064017645574,0
"707",2020-06-15,"C","Median",17.8623590668979,0
"708",2020-06-16,"C","Median",19.0719854194745,0
"709",2020-06-17,"C","Median",20.5653740323973,0
"710",2020-06-18,"C","Median",21.7111046372393,0
"711",2020-06-19,"C","Median",23.291893377963,0
"712",2020-06-20,"C","Median",24.7700922515277,0
"713",2020-06-21,"C","Median",26.3015772827111,0
"714",2020-06-22,"C","Median",27.8101962447861,0
"715",2020-06-23,"C","Median",29.7488064582219,0
"716",2020-06-24,"C","Median",31.7398761261429,0
"717",2020-06-25,"C","Median",33.7017963628887,0
"718",2020-06-26,"C","Median",35.5641363358723,0
"719",2020-06-27,"C","Median",37.5054285713952,0
"720",2020-06-28,"C","Median",39.7758395315136,0
"721",2020-06-29,"C","Median",41.6908744559828,0
"722",2020-06-30,"C","Median",43.8867692594722,0
"723",2020-07-01,"C","Median",45.5539993106935,0
"724",2020-07-02,"C","Median",47.2172231097611,0
"725",2020-07-03,"C","Median",49.3778036641837,0
"726",2020-07-04,"C","Median",51.4471299447808,0
"727",2020-07-05,"C","Median",53.6001105124841,0
"728",2020-07-06,"C","Median",55.7757741641273,0
"729",2020-07-07,"C","Median",58.3924474357858,0
"730",2020-07-08,"C","Median",60.7232194159357,0
"731",2020-07-09,"C","Median",63.5014765365168,0
"732",2020-07-10,"C","Median",66.4361537831836,0
"733",2020-07-11,"C","Median",69.3685436587327,0
"734",2020-07-12,"C","Median",72.2535030103138,0
"735",2020-07-13,"C","Median",76.5250296420687,0
"736",2020-07-14,"C","Median",82.1865575546604,0
"737",2020-07-15,"C","Median",88.3722479810759,0
"738",2020-07-16,"C","Median",96.1675826059773,0
"739",2020-07-17,"C","Median",105.140712683002,0
"740",2020-07-18,"C","Median",113.288991956228,0
"741",2020-07-19,"C","Median",122.902605131207,0
"742",2020-07-20,"C","Median",134.05633792685,0
"743",2020-07-21,"C","Median",145.936870572705,0
"744",2020-07-22,"C","Median",159.60534504864,0
"745",2020-07-23,"C","Median",172.859614095262,0
"746",2020-07-24,"C","Median",186.904096904693,0
"747",2020-07-25,"C","Median",203.038588170968,0
"748",2020-07-26,"C","Median",218.940770736378,0
"749",2020-07-27,"C","Median",237.384013544346,0
"750",2020-07-28,"C","Median",253.45000682701,0
"751",2020-07-29,"C","Median",273.071465092319,0
"752",2020-07-30,"C","Median",292.703059758877,0
"753",2020-07-31,"C","Median",313.807615498616,0
"754",2020-08-01,"C","Median",336.160765669451,0
"755",2020-08-02,"C","Median",359.738156394299,0
"756",2020-08-03,"C","Median",383.15438779004,0
"757",2020-08-04,"C","Median",407.463685832291,0
"758",2020-08-05,"C","Median",434.854205206798,0
"759",2020-08-06,"C","Median",462.629933896145,0
"760",2020-08-07,"C","Median",492.60463359989,0
"761",2020-08-08,"C","Median",521.292235850565,0
"762",2020-08-09,"C","Median",549.882839739582,0
"763",2020-08-10,"C","Median",581.11542475804,0
"764",2020-08-11,"C","Median",610.810038188145,0
"765",2020-08-12,"C","Median",641.599000184333,0
"766",2020-08-13,"C","Median",672.768787818687,0
"767",2020-08-14,"C","Median",702.495046431382,0
"768",2020-08-15,"C","Median",729.615033375787,0
"769",2020-08-16,"C","Median",758.888955308384,0
"770",2020-08-17,"C","Median",780.288820524611,0
"771",2020-08-18,"C","Median",797.044562376214,0
"772",2020-08-19,"C","Median",808.647392210309,0
"773",2020-08-20,"C","Median",820.65902908264,0
"774",2020-08-21,"C","Median",828.671632172115,0
"775",2020-08-22,"C","Median",826.888183020109,0
"776",2020-08-23,"C","Median",831.385676595622,0
"777",2020-08-24,"C","Median",832.546764204848,0
"778",2020-08-25,"C","Median",829.941331311446,0
"779",2020-08-26,"C","Median",822.242539367833,0
"780",2020-08-27,"C","Median",823.635027197759,0
"781",2020-08-28,"C","Median",821.169606938891,0
"782",2020-08-29,"C","Median",817.546964638985,0
"783",2020-08-30,"C","Median",807.560455449388,0
"784",2020-08-31,"C","Median",799.977604944348,0
"785",2020-09-01,"C","Median",796.25693586056,0
"786",2020-09-02,"C","Median",787.246681479125,0
"787",2020-09-03,"C","Median",774.257434320782,0
"788",2020-09-04,"C","Median",760.123225651753,0
"789",2020-09-05,"C","Median",747.353367275266,0
"790",2020-09-06,"C","Median",738.872127510883,0
"791",2020-09-07,"C","Median",726.840323584265,0
"792",2020-09-08,"C","Median",711.104669471391,0
"793",2020-09-09,"C","Median",696.808949467984,0
"794",2020-09-10,"C","Median",678.471465118495,0
"795",2020-09-11,"C","Median",662.325746513509,0
"796",2020-09-12,"C","Median",647.43235775184,0
"797",2020-09-13,"C","Median",640.972636826728,0
"798",2020-09-14,"C","Median",627.291705328946,0
"799",2020-09-15,"C","Median",614.010042209379,0
"800",2020-09-16,"C","Median",600.853831841063,0
"801",2020-09-17,"C","Median",589.949798604953,0
"802",2020-09-18,"C","Median",581.214032561387,0
"803",2020-09-19,"C","Median",570.535240895235,0
"804",2020-09-20,"C","Median",559.620683132307,0
"805",2020-09-21,"C","Median",544.47565742011,0
"806",2020-09-22,"C","Median",530.520968388554,0
"807",2020-09-23,"C","Median",518.216364774428,0
"808",2020-09-24,"C","Median",499.757559139103,0
"809",2020-09-25,"C","Median",483.864980062806,0
"810",2020-09-26,"C","Median",464.339711425148,0
"811",2020-09-27,"C","Median",444.54967916803,0
"812",2020-09-28,"C","Median",422.895175031214,0
"813",2020-09-29,"C","Median",404.717629476997,0
"814",2020-09-30,"C","Median",385.439168798818,0
"815",2020-10-01,"C","Median",368.548678826597,0
"816",2020-10-02,"C","Median",350.144736841588,0
"817",2020-10-03,"C","Median",330.741859611033,0
"818",2020-10-04,"C","Median",311.845995270934,0
"819",2020-10-05,"C","Median",296.510038079397,0
"820",2020-10-06,"C","Median",278.517394291718,0
"821",2020-10-07,"C","Median",263.811599242728,0
"822",2020-10-08,"C","Median",248.820602947683,0
"823",2020-10-09,"C","Median",232.776547678079,0
"824",2020-10-10,"C","Median",220.401300533309,0
"825",2020-10-11,"C","Median",206.146125823703,0
"826",2020-10-12,"C","Median",193.157678347512,0
"827",2020-10-13,"C","Median",182.483644193236,0
"828",2020-10-14,"C","Median",171.448896446125,0
"829",2020-10-15,"C","Median",161.552499649252,0
"830",2020-10-16,"C","Median",151.788545455474,0
"831",2020-10-17,"C","Median",141.877545755687,0
"832",2020-10-18,"C","Median",135.013416883654,0
"833",2020-10-19,"C","Median",127.043980187478,0
"834",2020-10-20,"C","Median",118.765403692442,0
"835",2020-10-21,"C","Median",111.755592658337,0
"836",2020-10-22,"C","Median",104.475973118245,0
"837",2020-10-23,"C","Median",98.0160226970715,0
"838",2020-10-24,"C","Median",91.562989602816,0
"839",2020-10-25,"C","Median",85.9521084395639,0
"840",2020-10-26,"C","Median",80.6060474392155,0
"841",2020-10-27,"C","Median",76.0085631406152,0
"842",2020-10-28,"C","Median",71.7519511068975,0
"843",2020-10-29,"C","Median",67.3713373098664,0
"844",2020-10-30,"C","Median",63.2558776790122,0
"845",2020-10-31,"C","Median",59.3092100335302,0
"846",2020-11-01,"C","Median",56.1323604603942,0
"847",2020-11-02,"C","Median",53.2763631132863,0
"848",2020-11-03,"C","Median",49.5517589080581,0
"849",2020-11-04,"C","Median",46.6281557057581,0
"850",2020-11-05,"C","Median",43.6126139242335,0
"851",2020-11-06,"C","Median",40.6401563736029,0
"852",2020-11-07,"C","Median",38.2619067422999,0
"853",2020-11-08,"C","Median",36.2062959183636,0
"854",2020-11-09,"C","Median",33.5694964738035,0
"855",2020-11-10,"C","Median",31.5516583260577,0
"856",2020-11-11,"C","Median",29.7895071096546,0
"857",2020-11-12,"C","Median",27.8267817802087,0
"858",2020-11-13,"C","Median",25.8462550677674,0
"859",2020-11-14,"C","Median",24.313621716722,0
"860",2020-11-15,"C","Median",22.6344280271787,0
"861",2020-11-16,"C","Median",21.2556204452674,0
"862",2020-11-17,"C","Median",20.1626491834209,0
"863",2020-11-18,"C","Median",18.8580335079787,0
"864",2020-11-19,"C","Median",17.598961578578,0
"865",2020-11-20,"C","Median",16.5483485491721,0
"866",2020-11-21,"C","Median",15.6038357529784,0
"867",2020-11-22,"C","Median",14.7652055596157,0
"868",2020-11-23,"C","Median",13.5973039827196,0
"869",2020-11-24,"C","Median",13.1274296822778,0
"870",2020-11-25,"C","Median",12.4244562638846,0
"871",2020-11-26,"C","Median",11.62826658345,0
"872",2020-11-27,"C","Median",10.5855020773088,0
"873",2020-11-28,"C","Median",10.0440611063891,0
"874",2020-11-29,"C","Median",9.6052511428725,0
"875",2020-11-30,"C","Median",8.88325225852433,0
"876",2020-12-01,"C","Median",8.40584238523269,0
"877",2020-12-02,"C","Median",7.94154710355701,0
"878",2020-12-03,"C","Median",7.48012443455087,0
"879",2020-12-04,"C","Median",6.96560996468252,0
"880",2020-12-05,"C","Median",6.47820551148314,0
"881",2020-12-06,"C","Median",6.03204296028597,0
"882",2020-12-07,"C","Median",5.61726361152522,0
"883",2020-12-08,"C","Median",5.40126855874718,0
"884",2020-12-09,"C","Median",5.01643610608874,0
"885",2020-12-10,"C","Median",4.67211846895482,0
"886",2020-12-11,"C","Median",4.38466285738617,0
"887",2020-12-12,"C","Median",4.14888060696364,0
"888",2020-12-13,"C","Median",3.93424498703947,0
"889",2020-12-14,"C","Median",3.74146521747178,0
"890",2020-12-15,"C","Median",3.46705381906845,0
"891",2020-12-16,"C","Median",3.25745961163276,0
"892",2020-12-17,"C","Median",3.02890544013549,0
"893",2020-12-18,"C","Median",2.92782875279208,0
"894",2020-12-19,"C","Median",2.69346494208621,0
"895",2020-12-20,"C","Median",2.56320958536177,0
"896",2020-12-21,"C","Median",2.37547122828242,0
"897",2020-12-22,"C","Median",2.2496249376691,0
"898",2020-12-23,"C","Median",2.13903876486412,0
"899",2020-12-24,"C","Median",2.07642610695186,0
"900",2020-12-25,"C","Median",1.87116409214612,0
"901",2020-03-01,"D","Median",0,0
"902",2020-03-02,"D","Median",0,0
"903",2020-03-03,"D","Median",0.0262649164677804,0
"904",2020-03-04,"D","Median",0.0262649164677804,0
"905",2020-03-05,"D","Median",0.0262649164677804,0
"906",2020-03-06,"D","Median",0.0525298329355609,0
"907",2020-03-07,"D","Median",0.0962772668858588,0
"908",2020-03-08,"D","Median",0.0962772668858588,0
"909",2020-03-09,"D","Median",0.0962772668858588,0
"910",2020-03-10,"D","Median",0.122542183353639,0
"911",2020-03-11,"D","Median",0.166289617303937,0
"912",2020-03-12,"D","Median",0.166289617303937,0
"913",2020-03-13,"D","Median",0.166289617303937,0
"914",2020-03-14,"D","Median",0.166289617303937,0
"915",2020-03-15,"D","Median",0.210037051254235,0
"916",2020-03-16,"D","Median",0.28207094955932,0
"917",2020-03-17,"D","Median",0.381788204048497,0
"918",2020-03-18,"D","Median",0.381788204048497,0
"919",2020-03-19,"D","Median",0.579804273310539,0
"920",2020-03-20,"D","Median",0.624970146977149,0
"921",2020-03-21,"D","Median",0.65123506344493,0
"922",2020-03-22,"D","Median",0.678918419629022,0
