"","Time","scenario","summary_stat","incident_symptomatic","number"
"677",2020-05-16,"C","Median",33,0
"678",2020-05-17,"C","Median",35,0
"679",2020-05-18,"C","Median",38,0
"680",2020-05-19,"C","Median",42,0
"681",2020-05-20,"C","Median",43,0
"682",2020-05-21,"C","Median",44.5,0
"683",2020-05-22,"C","Median",47,0
"684",2020-05-23,"C","Median",52,0
"685",2020-05-24,"C","Median",53,0
"686",2020-05-25,"C","Median",56,0
"687",2020-05-26,"C","Median",61.5,0
"688",2020-05-27,"C","Median",65,0
"689",2020-05-28,"C","Median",70,0
"690",2020-05-29,"C","Median",74,0
"691",2020-05-30,"C","Median",80,0
"692",2020-05-31,"C","Median",84,0
"693",2020-06-01,"C","Median",89,0
"694",2020-06-02,"C","Median",96,0
"695",2020-06-03,"C","Median",100,0
"696",2020-06-04,"C","Median",107.5,0
"697",2020-06-05,"C","Median",116,0
"698",2020-06-06,"C","Median",123,0
"699",2020-06-07,"C","Median",130.5,0
"700",2020-06-08,"C","Median",137,0
"701",2020-06-09,"C","Median",145.5,0
"702",2020-06-10,"C","Median",151.5,0
"703",2020-06-11,"C","Median",165,0
"704",2020-06-12,"C","Median",174,0
"705",2020-06-13,"C","Median",180,0
"706",2020-06-14,"C","Median",196,0
"707",2020-06-15,"C","Median",199.5,0
"708",2020-06-16,"C","Median",209.5,0
"709",2020-06-17,"C","Median",215,0
"710",2020-06-18,"C","Median",224,0
"711",2020-06-19,"C","Median",233,0
"712",2020-06-20,"C","Median",242,0
"713",2020-06-21,"C","Median",254.5,0
"714",2020-06-22,"C","Median",262,0
"715",2020-06-23,"C","Median",278.5,0
"716",2020-06-24,"C","Median",284.5,0
"717",2020-06-25,"C","Median",300.5,0
"718",2020-06-26,"C","Median",313.5,0
"719",2020-06-27,"C","Median",327.5,0
"720",2020-06-28,"C","Median",342.5,0
"721",2020-06-29,"C","Median",356,0
"722",2020-06-30,"C","Median",368.5,0
"723",2020-07-01,"C","Median",383,0
"724",2020-07-02,"C","Median",447,0
"725",2020-07-03,"C","Median",495,0
"726",2020-07-04,"C","Median",543.5,0
"727",2020-07-05,"C","Median",594.5,0
"728",2020-07-06,"C","Median",649,0
"729",2020-07-07,"C","Median",702.5,0
"730",2020-07-08,"C","Median",762,0
"731",2020-07-09,"C","Median",820.5,0
"732",2020-07-10,"C","Median",886,0
"733",2020-07-11,"C","Median",949,0
"734",2020-07-12,"C","Median",1014,0
"735",2020-07-13,"C","Median",1095,0
"736",2020-07-14,"C","Median",1179.5,0
"737",2020-07-15,"C","Median",1264.5,0
"738",2020-07-16,"C","Median",1363.5,0
"739",2020-07-17,"C","Median",1447.5,0
"740",2020-07-18,"C","Median",1547,0
"741",2020-07-19,"C","Median",1653,0
"742",2020-07-20,"C","Median",1762,0
"743",2020-07-21,"C","Median",1862,0
"744",2020-07-22,"C","Median",1975,0
"745",2020-07-23,"C","Median",2093,0
"746",2020-07-24,"C","Median",2204.5,0
"747",2020-07-25,"C","Median",2339.5,0
"748",2020-07-26,"C","Median",2440,0
"749",2020-07-27,"C","Median",2559,0
"750",2020-07-28,"C","Median",2676,0
"751",2020-07-29,"C","Median",2778.5,0
"752",2020-07-30,"C","Median",2872,0
"753",2020-07-31,"C","Median",2956.5,0
"754",2020-08-01,"C","Median",3054.5,0
"755",2020-08-02,"C","Median",3143.5,0
"756",2020-08-03,"C","Median",3193,0
"757",2020-08-04,"C","Median",3217.5,0
"758",2020-08-05,"C","Median",3266,0
"759",2020-08-06,"C","Median",3281,0
"760",2020-08-07,"C","Median",3293.5,0
"761",2020-08-08,"C","Median",3290.5,0
"762",2020-08-09,"C","Median",3294,0
"763",2020-08-10,"C","Median",3284,0
"764",2020-08-11,"C","Median",3252.5,0
"765",2020-08-12,"C","Median",3232.5,0
"766",2020-08-13,"C","Median",3209,0
"767",2020-08-14,"C","Median",3168,0
"768",2020-08-15,"C","Median",3165,0
"769",2020-08-16,"C","Median",3130.5,0
"770",2020-08-17,"C","Median",3108.5,0
"771",2020-08-18,"C","Median",3048,0
"772",2020-08-19,"C","Median",3000,0
"773",2020-08-20,"C","Median",2922.5,0
"774",2020-08-21,"C","Median",2884.5,0
"775",2020-08-22,"C","Median",2841.5,0
"776",2020-08-23,"C","Median",2801.5,0
"777",2020-08-24,"C","Median",2733.5,0
"778",2020-08-25,"C","Median",2672.5,0
"779",2020-08-26,"C","Median",2615.5,0
"780",2020-08-27,"C","Median",2573.5,0
"781",2020-08-28,"C","Median",2515,0
"782",2020-08-29,"C","Median",2462,0
"783",2020-08-30,"C","Median",2387,0
"784",2020-08-31,"C","Median",2347.5,0
"785",2020-09-01,"C","Median",2279.5,0
"786",2020-09-02,"C","Median",2241,0
"787",2020-09-03,"C","Median",2173,0
"788",2020-09-04,"C","Median",2131.5,0
"789",2020-09-05,"C","Median",2065.5,0
"790",2020-09-06,"C","Median",2010.5,0
"791",2020-09-07,"C","Median",1954,0
"792",2020-09-08,"C","Median",1886.5,0
"793",2020-09-09,"C","Median",1809.5,0
"794",2020-09-10,"C","Median",1745,0
"795",2020-09-11,"C","Median",1680,0
"796",2020-09-12,"C","Median",1604,0
"797",2020-09-13,"C","Median",1526,0
"798",2020-09-14,"C","Median",1454,0
"799",2020-09-15,"C","Median",1390,0
"800",2020-09-16,"C","Median",1322.5,0
"801",2020-09-17,"C","Median",1250.5,0
"802",2020-09-18,"C","Median",1190,0
"803",2020-09-19,"C","Median",1122.5,0
"804",2020-09-20,"C","Median",1059,0
"805",2020-09-21,"C","Median",997.5,0
"806",2020-09-22,"C","Median",941.5,0
"807",2020-09-23,"C","Median",883.5,0
"808",2020-09-24,"C","Median",847.5,0
"809",2020-09-25,"C","Median",785,0
"810",2020-09-26,"C","Median",743.5,0
"811",2020-09-27,"C","Median",704,0
"812",2020-09-28,"C","Median",662,0
"813",2020-09-29,"C","Median",619.5,0
"814",2020-09-30,"C","Median",583.5,0
"815",2020-10-01,"C","Median",547.5,0
"816",2020-10-02,"C","Median",522,0
"817",2020-10-03,"C","Median",490.5,0
"818",2020-10-04,"C","Median",449.5,0
"819",2020-10-05,"C","Median",429.5,0
"820",2020-10-06,"C","Median",404.5,0
"821",2020-10-07,"C","Median",379,0
"822",2020-10-08,"C","Median",351,0
"823",2020-10-09,"C","Median",340,0
"824",2020-10-10,"C","Median",313.5,0
"825",2020-10-11,"C","Median",294,0
"826",2020-10-12,"C","Median",276.5,0
"827",2020-10-13,"C","Median",262.5,0
"828",2020-10-14,"C","Median",248,0
"829",2020-10-15,"C","Median",230,0
"830",2020-10-16,"C","Median",212,0
"831",2020-10-17,"C","Median",201.5,0
"832",2020-10-18,"C","Median",188,0
"833",2020-10-19,"C","Median",180,0
"834",2020-10-20,"C","Median",167,0
"835",2020-10-21,"C","Median",158.5,0
"836",2020-10-22,"C","Median",148.5,0
"837",2020-10-23,"C","Median",139,0
"838",2020-10-24,"C","Median",133,0
"839",2020-10-25,"C","Median",123.5,0
"840",2020-10-26,"C","Median",117,0
"841",2020-10-27,"C","Median",111,0
"842",2020-10-28,"C","Median",104,0
"843",2020-10-29,"C","Median",96,0
"844",2020-10-30,"C","Median",88.5,0
"845",2020-10-31,"C","Median",84.5,0
"846",2020-11-01,"C","Median",79.5,0
"847",2020-11-02,"C","Median",74.5,0
"848",2020-11-03,"C","Median",68.5,0
"849",2020-11-04,"C","Median",67,0
"850",2020-11-05,"C","Median",60.5,0
"851",2020-11-06,"C","Median",57,0
"852",2020-11-07,"C","Median",54.5,0
"853",2020-11-08,"C","Median",51.5,0
"854",2020-11-09,"C","Median",49,0
"855",2020-11-10,"C","Median",44,0
"856",2020-11-11,"C","Median",43,0
"857",2020-11-12,"C","Median",41,0
"858",2020-11-13,"C","Median",38,0
"859",2020-11-14,"C","Median",35,0
"860",2020-11-15,"C","Median",34,0
"861",2020-11-16,"C","Median",32,0
"862",2020-11-17,"C","Median",28.5,0
"863",2020-11-18,"C","Median",27,0
"864",2020-11-19,"C","Median",26,0
"865",2020-11-20,"C","Median",24,0
"866",2020-11-21,"C","Median",22,0
"867",2020-11-22,"C","Median",22,0
"868",2020-11-23,"C","Median",19,0
"869",2020-11-24,"C","Median",18,0
"870",2020-11-25,"C","Median",16,0
"871",2020-11-26,"C","Median",16,0
"872",2020-11-27,"C","Median",15,0
"873",2020-11-28,"C","Median",14,0
"874",2020-11-29,"C","Median",12,0
"875",2020-11-30,"C","Median",12,0
"876",2020-12-01,"C","Median",12,0
"877",2020-12-02,"C","Median",12,0
"878",2020-12-03,"C","Median",11,0
"879",2020-12-04,"C","Median",10,0
"880",2020-12-05,"C","Median",10,0
"881",2020-12-06,"C","Median",9,0
"882",2020-12-07,"C","Median",8,0
"883",2020-12-08,"C","Median",8,0
"884",2020-12-09,"C","Median",8,0
"885",2020-12-10,"C","Median",8,0
"886",2020-12-11,"C","Median",7.5,0
"887",2020-12-12,"C","Median",6,0
"888",2020-12-13,"C","Median",6,0
"889",2020-12-14,"C","Median",6,0
"890",2020-12-15,"C","Median",5,0
"891",2020-12-16,"C","Median",5,0
"892",2020-12-17,"C","Median",5,0
"893",2020-12-18,"C","Median",4,0
"894",2020-12-19,"C","Median",4,0
"895",2020-12-20,"C","Median",3.5,0
"896",2020-12-21,"C","Median",3,0
"897",2020-12-22,"C","Median",3,0
"898",2020-12-23,"C","Median",3,0
"899",2020-12-24,"C","Median",3,0
"900",2020-12-25,"C","Median",NA,0
"901",2020-03-01,"D","Median",0,0
"902",2020-03-02,"D","Median",0,0
"903",2020-03-03,"D","Median",1,0
"904",2020-03-04,"D","Median",1,0
"905",2020-03-05,"D","Median",1,0
"906",2020-03-06,"D","Median",1,0
"907",2020-03-07,"D","Median",1,0
"908",2020-03-08,"D","Median",1.5,0
"909",2020-03-09,"D","Median",3,0
"910",2020-03-10,"D","Median",6,0
"911",2020-03-11,"D","Median",6,0
"912",2020-03-12,"D","Median",6,0
"913",2020-03-13,"D","Median",6,0
"914",2020-03-14,"D","Median",6,0
"915",2020-03-15,"D","Median",6,0
"916",2020-03-16,"D","Median",6,0
"917",2020-03-17,"D","Median",6,0
"918",2020-03-18,"D","Median",6,0
"919",2020-03-19,"D","Median",6,0
"920",2020-03-20,"D","Median",6,0
"921",2020-03-21,"D","Median",6,0
"922",2020-03-22,"D","Median",6,0
"923",2020-03-23,"D","Median",6,0
"924",2020-03-24,"D","Median",6,0
"925",2020-03-25,"D","Median",6,0
"926",2020-03-26,"D","Median",6,0
"927",2020-03-27,"D","Median",6,0
"928",2020-03-28,"D","Median",7,0
"929",2020-03-29,"D","Median",7,0
"930",2020-03-30,"D","Median",8,0
"931",2020-03-31,"D","Median",8,0
"932",2020-04-01,"D","Median",8,0
"933",2020-04-02,"D","Median",8,0
"934",2020-04-03,"D","Median",8,0
"935",2020-04-04,"D","Median",8,0
"936",2020-04-05,"D","Median",8,0
"937",2020-04-06,"D","Median",8,0
"938",2020-04-07,"D","Median",8,0
"939",2020-04-08,"D","Median",8,0
"940",2020-04-09,"D","Median",8,0
"941",2020-04-10,"D","Median",8,0
"942",2020-04-11,"D","Median",8,0
"943",2020-04-12,"D","Median",8,0
"944",2020-04-13,"D","Median",8,0
"945",2020-04-14,"D","Median",8,0
"946",2020-04-15,"D","Median",8,0
"947",2020-04-16,"D","Median",9,0
"948",2020-04-17,"D","Median",9,0
"949",2020-04-18,"D","Median",9,0
"950",2020-04-19,"D","Median",9,0
"951",2020-04-20,"D","Median",9,0
"952",2020-04-21,"D","Median",9,0
"953",2020-04-22,"D","Median",10,0
"954",2020-04-23,"D","Median",9,0
"955",2020-04-24,"D","Median",10,0
"956",2020-04-25,"D","Median",10,0
"957",2020-04-26,"D","Median",10,0
"958",2020-04-27,"D","Median",13,0
"959",2020-04-28,"D","Median",15,0
"960",2020-04-29,"D","Median",17,0
"961",2020-04-30,"D","Median",18,0
"962",2020-05-01,"D","Median",20,0
"963",2020-05-02,"D","Median",22,0
"964",2020-05-03,"D","Median",26,0
"965",2020-05-04,"D","Median",28,0
"966",2020-05-05,"D","Median",30,0
"967",2020-05-06,"D","Median",33,0
"968",2020-05-07,"D","Median",36,0
"969",2020-05-08,"D","Median",40,0
"970",2020-05-09,"D","Median",44,0
"971",2020-05-10,"D","Median",49,0
"972",2020-05-11,"D","Median",52,0
"973",2020-05-12,"D","Median",57,0
"974",2020-05-13,"D","Median",61,0
"975",2020-05-14,"D","Median",70,0
"976",2020-05-15,"D","Median",73.5,0
"977",2020-05-16,"D","Median",81,0
"978",2020-05-17,"D","Median",89,0
"979",2020-05-18,"D","Median",99,0
"980",2020-05-19,"D","Median",107.5,0
"981",2020-05-20,"D","Median",119.5,0
"982",2020-05-21,"D","Median",130,0
"983",2020-05-22,"D","Median",140.5,0
"984",2020-05-23,"D","Median",155.5,0
"985",2020-05-24,"D","Median",167,0
"986",2020-05-25,"D","Median",183.5,0
"987",2020-05-26,"D","Median",200,0
"988",2020-05-27,"D","Median",216,0
"989",2020-05-28,"D","Median",239,0
"990",2020-05-29,"D","Median",266,0
"991",2020-05-30,"D","Median",289,0
"992",2020-05-31,"D","Median",309,0
"993",2020-06-01,"D","Median",335,0
"994",2020-06-02,"D","Median",371,0
"995",2020-06-03,"D","Median",398,0
"996",2020-06-04,"D","Median",440.5,0
"997",2020-06-05,"D","Median",475.5,0
"998",2020-06-06,"D","Median",514,0
"999",2020-06-07,"D","Median",557,0
"1000",2020-06-08,"D","Median",610,0
"1001",2020-06-09,"D","Median",653.5,0
"1002",2020-06-10,"D","Median",716,0
"1003",2020-06-11,"D","Median",769,0
"1004",2020-06-12,"D","Median",835,0
"1005",2020-06-13,"D","Median",904,0
"1006",2020-06-14,"D","Median",969.5,0
"1007",2020-06-15,"D","Median",1053,0
"1008",2020-06-16,"D","Median",1127.5,0
"1009",2020-06-17,"D","Median",1222,0
"1010",2020-06-18,"D","Median",1324,0
"1011",2020-06-19,"D","Median",1418,0
"1012",2020-06-20,"D","Median",1514,0
"1013",2020-06-21,"D","Median",1625,0
"1014",2020-06-22,"D","Median",1716.5,0
"1015",2020-06-23,"D","Median",1848,0
"1016",2020-06-24,"D","Median",1970.5,0
"1017",2020-06-25,"D","Median",2095.5,0
"1018",2020-06-26,"D","Median",2221,0
"1019",2020-06-27,"D","Median",2348,0
"1020",2020-06-28,"D","Median",2483.5,0
"1021",2020-06-29,"D","Median",2611,0
"1022",2020-06-30,"D","Median",2725.5,0
"1023",2020-07-01,"D","Median",2838.5,0
"1024",2020-07-02,"D","Median",2948.5,0
"1025",2020-07-03,"D","Median",3069,0
"1026",2020-07-04,"D","Median",3180,0
"1027",2020-07-05,"D","Median",3255,0
"1028",2020-07-06,"D","Median",3349.5,0
"1029",2020-07-07,"D","Median",3419,0
"1030",2020-07-08,"D","Median",3452.5,0
"1031",2020-07-09,"D","Median",3495,0
"1032",2020-07-10,"D","Median",3529.5,0
"1033",2020-07-11,"D","Median",3517.5,0
"1034",2020-07-12,"D","Median",3520.5,0
"1035",2020-07-13,"D","Median",3513,0
"1036",2020-07-14,"D","Median",3486.5,0
"1037",2020-07-15,"D","Median",3435,0
"1038",2020-07-16,"D","Median",3406.5,0
"1039",2020-07-17,"D","Median",3355,0
"1040",2020-07-18,"D","Median",3316,0
"1041",2020-07-19,"D","Median",3285,0
"1042",2020-07-20,"D","Median",3225.5,0
"1043",2020-07-21,"D","Median",3178.5,0
"1044",2020-07-22,"D","Median",3132,0
"1045",2020-07-23,"D","Median",3070.5,0
"1046",2020-07-24,"D","Median",3017,0
"1047",2020-07-25,"D","Median",2985,0
"1048",2020-07-26,"D","Median",2941.5,0
"1049",2020-07-27,"D","Median",2888.5,0
"1050",2020-07-28,"D","Median",2840,0
"1051",2020-07-29,"D","Median",2782.5,0
"1052",2020-07-30,"D","Median",2708.5,0
"1053",2020-07-31,"D","Median",2664,0
"1054",2020-08-01,"D","Median",2594.5,0
"1055",2020-08-02,"D","Median",2537,0
"1056",2020-08-03,"D","Median",2469.5,0
"1057",2020-08-04,"D","Median",2412,0
"1058",2020-08-05,"D","Median",2369,0
"1059",2020-08-06,"D","Median",2300,0
"1060",2020-08-07,"D","Median",2229.5,0
"1061",2020-08-08,"D","Median",2159.5,0
"1062",2020-08-09,"D","Median",2103,0
"1063",2020-08-10,"D","Median",2035,0
"1064",2020-08-11,"D","Median",1963.5,0
"1065",2020-08-12,"D","Median",1920.5,0
"1066",2020-08-13,"D","Median",1824,0
"1067",2020-08-14,"D","Median",1757.5,0
"1068",2020-08-15,"D","Median",1686.5,0
"1069",2020-08-16,"D","Median",1591,0
"1070",2020-08-17,"D","Median",1525.5,0
"1071",2020-08-18,"D","Median",1456.5,0
"1072",2020-08-19,"D","Median",1377.5,0
"1073",2020-08-20,"D","Median",1309,0
"1074",2020-08-21,"D","Median",1232.5,0
"1075",2020-08-22,"D","Median",1169,0
"1076",2020-08-23,"D","Median",1103.5,0
"1077",2020-08-24,"D","Median",1036.5,0
"1078",2020-08-25,"D","Median",972,0
"1079",2020-08-26,"D","Median",919.5,0
"1080",2020-08-27,"D","Median",861,0
"1081",2020-08-28,"D","Median",815.5,0
"1082",2020-08-29,"D","Median",766,0
"1083",2020-08-30,"D","Median",723.5,0
"1084",2020-08-31,"D","Median",681,0
"1085",2020-09-01,"D","Median",635,0
"1086",2020-09-02,"D","Median",602,0
"1087",2020-09-03,"D","Median",560.5,0
"1088",2020-09-04,"D","Median",528.5,0
"1089",2020-09-05,"D","Median",496,0
"1090",2020-09-06,"D","Median",462,0
"1091",2020-09-07,"D","Median",436.5,0
"1092",2020-09-08,"D","Median",415,0
"1093",2020-09-09,"D","Median",382.5,0
"1094",2020-09-10,"D","Median",362.5,0
"1095",2020-09-11,"D","Median",338.5,0
"1096",2020-09-12,"D","Median",320,0
"1097",2020-09-13,"D","Median",293.5,0
"1098",2020-09-14,"D","Median",279,0
"1099",2020-09-15,"D","Median",267,0
"1100",2020-09-16,"D","Median",251.5,0
"1101",2020-09-17,"D","Median",230,0
"1102",2020-09-18,"D","Median",217.5,0
"1103",2020-09-19,"D","Median",207.5,0
"1104",2020-09-20,"D","Median",192.5,0
"1105",2020-09-21,"D","Median",184.5,0
"1106",2020-09-22,"D","Median",170.5,0
"1107",2020-09-23,"D","Median",161,0
"1108",2020-09-24,"D","Median",152,0
"1109",2020-09-25,"D","Median",139.5,0
"1110",2020-09-26,"D","Median",131,0
"1111",2020-09-27,"D","Median",124,0
"1112",2020-09-28,"D","Median",116,0
"1113",2020-09-29,"D","Median",109.5,0
"1114",2020-09-30,"D","Median",104,0
"1115",2020-10-01,"D","Median",94,0
"1116",2020-10-02,"D","Median",92,0
"1117",2020-10-03,"D","Median",82,0
"1118",2020-10-04,"D","Median",77.5,0
"1119",2020-10-05,"D","Median",75,0
"1120",2020-10-06,"D","Median",69.5,0
"1121",2020-10-07,"D","Median",64,0
"1122",2020-10-08,"D","Median",63,0
"1123",2020-10-09,"D","Median",56.5,0
"1124",2020-10-10,"D","Median",54,0
"1125",2020-10-11,"D","Median",52.5,0
"1126",2020-10-12,"D","Median",49,0
"1127",2020-10-13,"D","Median",45.5,0
"1128",2020-10-14,"D","Median",40.5,0
"1129",2020-10-15,"D","Median",40,0
"1130",2020-10-16,"D","Median",37,0
"1131",2020-10-17,"D","Median",34,0
"1132",2020-10-18,"D","Median",33,0
"1133",2020-10-19,"D","Median",30.5,0
"1134",2020-10-20,"D","Median",28,0
"1135",2020-10-21,"D","Median",28,0
"1136",2020-10-22,"D","Median",26,0
"1137",2020-10-23,"D","Median",24,0
"1138",2020-10-24,"D","Median",22,0
"1139",2020-10-25,"D","Median",21,0
"1140",2020-10-26,"D","Median",19,0
"1141",2020-10-27,"D","Median",17,0
"1142",2020-10-28,"D","Median",16,0
"1143",2020-10-29,"D","Median",15,0
"1144",2020-10-30,"D","Median",14,0
"1145",2020-10-31,"D","Median",14,0
"1146",2020-11-01,"D","Median",12,0
"1147",2020-11-02,"D","Median",12,0
"1148",2020-11-03,"D","Median",12,0
"1149",2020-11-04,"D","Median",10,0
"1150",2020-11-05,"D","Median",10,0
"1151",2020-11-06,"D","Median",10,0
"1152",2020-11-07,"D","Median",9,0
"1153",2020-11-08,"D","Median",9,0
"1154",2020-11-09,"D","Median",8,0
"1155",2020-11-10,"D","Median",8,0
"1156",2020-11-11,"D","Median",8,0
"1157",2020-11-12,"D","Median",8,0
"1158",2020-11-13,"D","Median",7,0
"1159",2020-11-14,"D","Median",6,0
"1160",2020-11-15,"D","Median",6,0
"1161",2020-11-16,"D","Median",5,0
"1162",2020-11-17,"D","Median",6,0
"1163",2020-11-18,"D","Median",5,0
"1164",2020-11-19,"D","Median",5,0
"1165",2020-11-20,"D","Median",4,0
"1166",2020-11-21,"D","Median",3,0
"1167",2020-11-22,"D","Median",3,0
"1168",2020-11-23,"D","Median",3,0
"1169",2020-11-24,"D","Median",3,0
"1170",2020-11-25,"D","Median",3,0
"1171",2020-11-26,"D","Median",3,0
"1172",2020-11-27,"D","Median",3,0
"1173",2020-11-28,"D","Median",3,0
"1174",2020-11-29,"D","Median",3,0
"1175",2020-11-30,"D","Median",3,0
"1176",2020-12-01,"D","Median",2,0
"1177",2020-12-02,"D","Median",2,0
"1178",2020-12-03,"D","Median",1,0
"1179",2020-12-04,"D","Median",1,0
"1180",2020-12-05,"D","Median",1,0
"1181",2020-12-06,"D","Median",1,0
"1182",2020-12-07,"D","Median",0,0
"1183",2020-12-08,"D","Median",1,0
"1184",2020-12-09,"D","Median",0,0
"1185",2020-12-10,"D","Median",0,0
"1186",2020-12-11,"D","Median",0,0
"1187",2020-12-12,"D","Median",0,0
"1188",2020-12-13,"D","Median",0,0
"1189",2020-12-14,"D","Median",0,0
"1190",2020-12-15,"D","Median",0,0
"1191",2020-12-16,"D","Median",0,0
"1192",2020-12-17,"D","Median",0,0
"1193",2020-12-18,"D","Median",0,0
"1194",2020-12-19,"D","Median",0,0
"1195",2020-12-20,"D","Median",0,0
"1196",2020-12-21,"D","Median",0,0
"1197",2020-12-22,"D","Median",0,0
"1198",2020-12-23,"D","Median",0,0
"1199",2020-12-24,"D","Median",0,0
"1200",2020-12-25,"D","Median",NA,0
"1201",2020-03-01,"Uncontrolled","Median",0,0
"1202",2020-03-02,"Uncontrolled","Median",0,0
"1203",2020-03-03,"Uncontrolled","Median",1,0
"1204",2020-03-04,"Uncontrolled","Median",1,0
"1205",2020-03-05,"Uncontrolled","Median",1,0
"1206",2020-03-06,"Uncontrolled","Median",1,0
"1207",2020-03-07,"Uncontrolled","Median",1,0
"1208",2020-03-08,"Uncontrolled","Median",1,0
"1209",2020-03-09,"Uncontrolled","Median",2,0
"1210",2020-03-10,"Uncontrolled","Median",4,0
"1211",2020-03-11,"Uncontrolled","Median",6,0
"1212",2020-03-12,"Uncontrolled","Median",6,0
"1213",2020-03-13,"Uncontrolled","Median",6,0
"1214",2020-03-14,"Uncontrolled","Median",6,0
"1215",2020-03-15,"Uncontrolled","Median",6,0
"1216",2020-03-16,"Uncontrolled","Median",7,0
"1217",2020-03-17,"Uncontrolled","Median",8,0
"1218",2020-03-18,"Uncontrolled","Median",9,0
"1219",2020-03-19,"Uncontrolled","Median",10,0
"1220",2020-03-20,"Uncontrolled","Median",11,0
"1221",2020-03-21,"Uncontrolled","Median",11,0
"1222",2020-03-22,"Uncontrolled","Median",13,0
"1223",2020-03-23,"Uncontrolled","Median",16,0
"1224",2020-03-24,"Uncontrolled","Median",16,0
"1225",2020-03-25,"Uncontrolled","Median",18.5,0
"1226",2020-03-26,"Uncontrolled","Median",19,0
"1227",2020-03-27,"Uncontrolled","Median",20,0
"1228",2020-03-28,"Uncontrolled","Median",22,0
"1229",2020-03-29,"Uncontrolled","Median",25,0
"1230",2020-03-30,"Uncontrolled","Median",28.5,0
"1231",2020-03-31,"Uncontrolled","Median",30,0
"1232",2020-04-01,"Uncontrolled","Median",33,0
"1233",2020-04-02,"Uncontrolled","Median",37,0
"1234",2020-04-03,"Uncontrolled","Median",42,0
"1235",2020-04-04,"Uncontrolled","Median",44,0
"1236",2020-04-05,"Uncontrolled","Median",51,0
"1237",2020-04-06,"Uncontrolled","Median",55,0
